sequence,model_replicate,transport_replicate,condition,service,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,eligible_samples,observable_samples,mean_aoi_s,max_aoi_s,qualified
building01,seed_2042,2,practical,local_10s,1.0,0.8454360749492061,1.0,0.8454360749492061,13289,13289,0.15942508841899017,0.8000000000010914,1
building01,seed_2042,2,practical,global,1.0,0.12092015833893495,1.0,0.12092015833893495,13389,13389,0.15938456942265727,0.8000000000010914,0
building02,seed_42,2,practical,local_1s,1.0,0.8586720278200392,0.9929363181916975,0.8573136274722887,18404,18404,0.1595414040426918,0.8000000000174623,1
building02,seed_42,2,practical,local_5s,1.0,0.7792964495752559,1.0,0.7792964495752559,18364,18364,0.15956218688748092,0.8000000000174623,0
building02,seed_42,2,practical,local_10s,1.0,0.8415965927705581,1.0,0.8415965927705581,18314,18314,0.1595664518948137,0.8000000000174623,1
building02,seed_42,2,practical,global,1.0,0.7616487455197133,1.0,0.7616487455197133,18414,18414,0.15953622243954055,0.8000000000174623,0
building02,seed_1042,2,practical,local_1s,1.0,0.8548685068463378,0.9929363181916975,0.8535101064985873,18404,18404,0.1595414040426918,0.8000000000174623,1
building02,seed_1042,2,practical,local_5s,1.0,0.7667719451099978,1.0,0.7667719451099978,18364,18364,0.15956218688748092,0.8000000000174623,0
building02,seed_1042,2,practical,local_10s,1.0,0.8295839248662226,1.0,0.8295839248662226,18314,18314,0.1595664518948137,0.8000000000174623,1
building02,seed_1042,2,practical,global,1.0,0.7614315194960356,1.0,0.7614315194960356,18414,18414,0.15953622243954055,0.8000000000174623,0
building02,seed_2042,2,practical,local_1s,1.0,0.8617691806129102,0.9929363181916975,0.8605194522929798,18404,18404,0.1595414040426918,0.8000000000174623,1
building02,seed_2042,2,practical,local_5s,1.0,0.7850686125027228,1.0,0.7850686125027228,18364,18364,0.15956218688748092,0.8000000000174623,0
building02,seed_2042,2,practical,local_10s,1.0,0.8553019547886862,1.0,0.8553019547886862,18314,18314,0.1595664518948137,0.8000000000174623,1
building02,seed_2042,2,practical,global,1.0,0.775008145975888,1.0,0.775008145975888,18414,18414,0.15953622243954055,0.8000000000174623,0
parking00,seed_42,2,practical,local_1s,1.0,0.8398053878727814,0.992972339850437,0.8390846022164159,11099,11099,0.15951887557432362,0.8000000000174623,1
parking00,seed_42,2,practical,local_5s,1.0,0.776562076137083,1.0,0.776562076137083,11059,11059,0.1595533050003995,0.8000000000174623,0
parking00,seed_42,2,practical,local_10s,1.0,0.8648378599327823,1.0,0.8648378599327823,11009,11009,0.15956035970564564,0.8000000000174623,1
parking00,seed_42,2,practical,global,1.0,0.0,1.0,0.0,11109,11109,0.15951030695826968,0.8000000000174623,0
parking00,seed_1042,2,practical,local_1s,1.0,0.8414271555996036,0.992972339850437,0.8407063699432381,11099,11099,0.15951887557432362,0.8000000000174623,1
parking00,seed_1042,2,practical,local_5s,1.0,0.7859661813907225,1.0,0.7859661813907225,11059,11059,0.1595533050003995,0.8000000000174623,0
parking00,seed_1042,2,practical,local_10s,1.0,0.8775547279498592,1.0,0.8775547279498592,11009,11009,0.15956035970564564,0.8000000000174623,1
parking00,seed_1042,2,practical,global,1.0,0.0005401026194977045,1.0,0.0005401026194977045,11109,11109,0.15951030695826968,0.8000000000174623,0
parking00,seed_2042,2,practical,local_1s,1.0,0.8425984322911974,0.992972339850437,0.841877646634832,11099,11099,0.15951887557432362,0.8000000000174623,1
parking00,seed_2042,2,practical,local_5s,1.0,0.7826204900985623,1.0,0.7826204900985623,11059,11059,0.1595533050003995,0.8000000000174623,0
parking00,seed_2042,2,practical,local_10s,1.0,0.868925424652557,1.0,0.868925424652557,11009,11009,0.15956035970564564,0.8000000000174623,1
parking00,seed_2042,2,practical,global,1.0,0.0008101539292465569,1.0,0.0008101539292465569,11109,11109,0.15951030695826968,0.8000000000174623,0
parking01,seed_42,2,practical,local_1s,1.0,0.8849256487510934,0.9924190883467782,0.884148119350763,10289,10289,0.1598406064728904,0.8000000000174623,1
parking01,seed_42,2,practical,local_5s,1.0,0.880183432530003,1.0,0.880183432530003,10249,10249,0.1598790125865518,0.8000000000174623,1
parking01,seed_42,2,practical,local_10s,1.0,0.939209726443769,1.0,0.939209726443769,10199,10199,0.15988822433568037,0.8000000000174623,1
parking01,seed_42,2,practical,global,1.0,0.08845518982425478,1.0,0.08845518982425478,10299,10299,0.15983105155836191,0.8000000000174623,0
parking01,seed_1042,2,practical,local_1s,1.0,0.8871610457770435,0.9924190883467782,0.886383516376713,10289,10289,0.1598406064728904,0.8000000000174623,1
parking01,seed_1042,2,practical,local_5s,1.0,0.8830129768757927,1.0,0.8830129768757927,10249,10249,0.1598790125865518,0.8000000000174623,1
parking01,seed_1042,2,practical,local_10s,1.0,0.9381311893322875,1.0,0.9381311893322875,10199,10199,0.15988822433568037,0.8000000000174623,1
parking01,seed_1042,2,practical,global,1.0,0.6588989222254588,1.0,0.6588989222254588,10299,10299,0.15983105155836191,0.8000000000174623,0
parking01,seed_2042,2,practical,local_1s,1.0,0.8845368840509282,0.9924190883467782,0.8837593546505977,10289,10289,0.1598406064728904,0.8000000000174623,1
parking01,seed_2042,2,practical,local_5s,1.0,0.8822324129183335,1.0,0.8822324129183335,10249,10249,0.1598790125865518,0.8000000000174623,1
parking01,seed_2042,2,practical,local_10s,1.0,0.938817531130503,1.0,0.938817531130503,10199,10199,0.15988822433568037,0.8000000000174623,1
parking01,seed_2042,2,practical,global,1.0,0.15758811535100495,1.0,0.15758811535100495,10299,10299,0.15983105155836191,0.8000000000174623,0
parking02,seed_42,2,practical,local_1s,1.0,0.8643445631780733,0.9925768822905621,0.8638551268455829,12259,12259,0.15974386165261967,0.8000000000174623,1
parking02,seed_42,2,practical,local_5s,1.0,0.8783042802193306,1.0,0.8783042802193306,12219,12219,0.15977575906370933,0.8000000000174623,1
parking02,seed_42,2,practical,local_10s,1.0,0.9468321143890213,1.0,0.9468321143890213,12169,12169,0.15978305530442102,0.8000000000174623,1
parking02,seed_42,2,practical,global,1.0,0.0,1.0,0.0,12269,12269,0.1597359197978209,0.8000000000174623,0
parking02,seed_1042,2,practical,local_1s,1.0,0.8663838812301167,0.9925768822905621,0.8658944448976262,12259,12259,0.15974386165261967,0.8000000000174623,1
parking02,seed_1042,2,practical,local_5s,1.0,0.881250511498486,1.0,0.881250511498486,12219,12219,0.15977575906370933,0.8000000000174623,1
parking02,seed_1042,2,practical,local_10s,1.0,0.9485578108307996,1.0,0.9485578108307996,12169,12169,0.15978305530442102,0.8000000000174623,1
parking02,seed_1042,2,practical,global,1.0,0.0,1.0,0.0,12269,12269,0.1597359197978209,0.8000000000174623,0
parking02,seed_2042,2,practical,local_1s,1.0,0.8650787176768089,0.9925768822905621,0.8645892813443184,12259,12259,0.15974386165261967,0.8000000000174623,1
parking02,seed_2042,2,practical,local_5s,1.0,0.8799410753744169,1.0,0.8799410753744169,12219,12219,0.15977575906370933,0.8000000000174623,1
parking02,seed_2042,2,practical,local_10s,1.0,0.9472429944942066,1.0,0.9472429944942066,12169,12169,0.15978305530442102,0.8000000000174623,1
parking02,seed_2042,2,practical,global,1.0,0.0,1.0,0.0,12269,12269,0.1597359197978209,0.8000000000174623,0
playground00,seed_42,2,practical,local_1s,1.0,0.8716127538022079,0.9935150158264495,0.8709951362618699,12953,12953,0.15949972979258675,0.8000000000465661,1
playground00,seed_42,2,practical,local_5s,1.0,0.8837605513823279,1.0,0.8837605513823279,12913,12913,0.1595291566640886,0.8000000000465661,1
playground00,seed_42,2,practical,local_10s,1.0,0.9476016481380705,1.0,0.9476016481380705,12863,12863,0.15953510067661467,0.8000000000465661,1
playground00,seed_42,2,practical,global,1.0,0.9916685952325851,1.0,0.9916685952325851,12963,12963,0.159492401450542,0.8000000000465661,1
playground00,seed_1042,2,practical,local_1s,1.0,0.8709951362618699,0.9935150158264495,0.8703775187215317,12953,12953,0.15949972979258675,0.8000000000465661,1
playground00,seed_1042,2,practical,local_5s,1.0,0.8838379927205142,1.0,0.8838379927205142,12913,12913,0.1595291566640886,0.8000000000465661,1
playground00,seed_1042,2,practical,local_10s,1.0,0.9484568141180129,1.0,0.9484568141180129,12863,12863,0.15953510067661467,0.8000000000465661,1
playground00,seed_1042,2,practical,global,1.0,0.9915914525958497,1.0,0.9915914525958497,12963,12963,0.159492401450542,0.8000000000465661,1
playground00,seed_2042,2,practical,local_1s,1.0,0.8709179340693276,0.9935150158264495,0.8703003165289894,12953,12953,0.15949972979258675,0.8000000000465661,1
playground00,seed_2042,2,practical,local_5s,1.0,0.883063579338651,1.0,0.883063579338651,12913,12913,0.1595291566640886,0.8000000000465661,1
playground00,seed_2042,2,practical,local_10s,1.0,0.9475239057762574,1.0,0.9475239057762574,12863,12863,0.15953510067661467,0.8000000000465661,1
playground00,seed_2042,2,practical,global,1.0,0.9916685952325851,1.0,0.9916685952325851,12963,12963,0.159492401450542,0.8000000000465661,1
street00,seed_42,2,practical,local_1s,1.0,0.8987190944295502,0.9932231158772714,0.897974381888591,13428,13428,0.15935358951444223,0.8000000000029104,1
street00,seed_42,2,practical,local_5s,1.0,0.9014789363609202,1.0,0.9014789363609202,13388,13388,0.15938153570360997,0.8000000000029104,1
street00,seed_42,2,practical,local_10s,1.0,0.9638626480731743,1.0,0.9638626480731743,13338,13338,0.15938671464986776,0.8000000000029104,1
street00,seed_42,2,practical,global,1.0,0.9949397231730912,1.0,0.9949397231730912,13438,13438,0.15934662896263804,0.8000000000029104,1
street00,seed_1042,2,practical,local_1s,1.0,0.8994638069705094,0.9932231158772714,0.8987190944295502,13428,13428,0.15935358951444223,0.8000000000029104,1
street00,seed_1042,2,practical,local_5s,1.0,0.9017030176277263,1.0,0.9017030176277263,13388,13388,0.15938153570360997,0.8000000000029104,1
street00,seed_1042,2,practical,local_10s,1.0,0.965062228220123,1.0,0.965062228220123,13338,13338,0.15938671464986776,0.8000000000029104,1
street00,seed_1042,2,practical,global,1.0,0.9944932281589522,1.0,0.9944932281589522,13438,13438,0.15934662896263804,0.8000000000029104,1
street00,seed_2042,2,practical,local_1s,1.0,0.8981977956508788,0.9932231158772714,0.8974530831099196,13428,13428,0.15935358951444223,0.8000000000029104,1
street00,seed_2042,2,practical,local_5s,1.0,0.8994622049596653,1.0,0.8994622049596653,13388,13388,0.15938153570360997,0.8000000000029104,1
street00,seed_2042,2,practical,local_10s,1.0,0.9634128055180686,1.0,0.9634128055180686,13338,13338,0.15938671464986776,0.8000000000029104,1
street00,seed_2042,2,practical,global,1.0,0.994567643994642,1.0,0.994567643994642,13438,13438,0.15934662896263804,0.8000000000029104,1
street01,seed_42,2,practical,local_1s,1.0,0.8311837673539801,0.9930994824611846,0.8300336810975109,12173,12173,0.15977984063090325,0.8000000000029104,1
street01,seed_42,2,practical,local_5s,1.0,0.8198302151157999,1.0,0.8198302151157999,12133,12133,0.15981208274952488,0.8000000000029104,1
street01,seed_42,2,practical,local_10s,1.0,0.9091285276835223,1.0,0.9091285276835223,12083,12083,0.1598195812298263,0.8000000000029104,1
street01,seed_42,2,practical,global,1.0,0.9636378560288927,1.0,0.9636378560288927,12183,12183,0.15977181318230202,0.8000000000029104,1
street01,seed_1042,2,practical,local_1s,1.0,0.8296229360059147,0.9930994824611846,0.8284728497494455,12173,12173,0.15977984063090325,0.8000000000029104,1
street01,seed_1042,2,practical,local_5s,1.0,0.8176872991016236,1.0,0.8176872991016236,12133,12133,0.15981208274952488,0.8000000000029104,1
street01,seed_1042,2,practical,local_10s,1.0,0.9097906149135149,1.0,0.9097906149135149,12083,12083,0.1598195812298263,0.8000000000029104,1
street01,seed_1042,2,practical,global,1.0,0.9635557744397931,1.0,0.9635557744397931,12183,12183,0.15977181318230202,0.8000000000029104,1
street01,seed_2042,2,practical,local_1s,1.0,0.8288835948410417,0.9930994824611846,0.8277335085845724,12173,12173,0.15977984063090325,0.8000000000029104,1
street01,seed_2042,2,practical,local_5s,1.0,0.8259292837715322,1.0,0.8259292837715322,12133,12133,0.15981208274952488,0.8000000000029104,1
street01,seed_2042,2,practical,local_10s,1.0,0.9105354630472565,1.0,0.9105354630472565,12083,12083,0.1598195812298263,0.8000000000029104,1
street01,seed_2042,2,practical,global,1.0,0.9654436509890831,1.0,0.9654436509890831,12183,12183,0.15977181318230202,0.8000000000029104,1
street02,seed_42,2,practical,local_1s,1.0,0.81251390021499,0.9932537623248573,0.811920824375417,13489,13489,0.15931499740528782,0.8000000000029104,1
street02,seed_42,2,practical,local_5s,1.0,0.7975314149750911,1.0,0.7975314149750911,13449,13449,0.15934270205962728,0.8000000000029104,0
street02,seed_42,2,practical,local_10s,1.0,0.905067542353907,1.0,0.905067542353907,13399,13399,0.1593477125158544,0.8000000000029104,1
street02,seed_42,2,practical,global,1.0,0.9139195495962664,1.0,0.9139195495962664,13499,13499,0.15930809689606099,0.8000000000029104,1
street02,seed_1042,2,practical,local_1s,1.0,0.815256875973015,0.9932537623248573,0.8146638001334421,13489,13489,0.15931499740528782,0.8000000000029104,1
street02,seed_1042,2,practical,local_5s,1.0,0.8169380623094654,1.0,0.8169380623094654,13449,13449,0.15934270205962728,0.8000000000029104,1
street02,seed_1042,2,practical,local_10s,1.0,0.9081274721994179,1.0,0.9081274721994179,13399,13399,0.1593477125158544,0.8000000000029104,1
street02,seed_1042,2,practical,global,1.0,0.9160678568782873,1.0,0.9160678568782873,13499,13499,0.15930809689606099,0.8000000000029104,1
street02,seed_2042,2,practical,local_1s,1.0,0.8124397657350434,0.9932537623248573,0.8118466898954704,13489,13489,0.15931499740528782,0.8000000000029104,1
street02,seed_2042,2,practical,local_5s,1.0,0.8012491635065804,1.0,0.8012491635065804,13449,13449,0.15934270205962728,0.8000000000029104,1
street02,seed_2042,2,practical,local_10s,1.0,0.9080528397641615,1.0,0.9080528397641615,13399,13399,0.1593477125158544,0.8000000000029104,1
street02,seed_2042,2,practical,global,1.0,0.9385139639973331,1.0,0.9385139639973331,13499,13499,0.15930809689606099,0.8000000000029104,1
building00,seed_42,3,practical,local_1s,1.0,0.8085306436447559,1.0,0.8085306436447559,11699,11699,0.158261389862373,0.5,1
building00,seed_42,3,practical,local_5s,1.0,0.698087314520971,1.0,0.698087314520971,11659,11659,0.1582897332532723,0.5,0
building00,seed_42,3,practical,local_10s,1.0,0.76121974330261,1.0,0.76121974330261,11609,11609,0.15832543716081504,0.5,0
building00,seed_42,3,practical,global,1.0,0.05773336749508925,1.0,0.05773336749508925,11709,11709,0.15825433427277324,0.5,0
building00,seed_1042,3,practical,local_1s,1.0,0.8104966236430464,1.0,0.8104966236430464,11699,11699,0.158261389862373,0.5,1
building00,seed_1042,3,practical,local_5s,1.0,0.7034908654258513,1.0,0.7034908654258513,11659,11659,0.1582897332532723,0.5,0
building00,seed_1042,3,practical,local_10s,1.0,0.7787061762425704,1.0,0.7787061762425704,11609,11609,0.15832543716081504,0.5,0
building00,seed_1042,3,practical,global,1.0,0.04885131095738321,1.0,0.04885131095738321,11709,11709,0.15825433427277324,0.5,0
building00,seed_2042,3,practical,local_1s,1.0,0.8076758697324558,1.0,0.8076758697324558,11699,11699,0.158261389862373,0.5,1
building00,seed_2042,3,practical,local_5s,1.0,0.7044343425679732,1.0,0.7044343425679732,11659,11659,0.1582897332532723,0.5,0
building00,seed_2042,3,practical,local_10s,1.0,0.7600999224739426,1.0,0.7600999224739426,11609,11609,0.15832543716081504,0.5,0
building00,seed_2042,3,practical,global,1.0,0.055256640191305835,1.0,0.055256640191305835,11709,11709,0.15825433427277324,0.5,0
building01,seed_42,3,practical,local_1s,1.0,0.796995291127887,1.0,0.796995291127887,13379,13379,0.15828537259884043,0.5,0
building01,seed_42,3,practical,local_5s,1.0,0.7226928555363971,1.0,0.7226928555363971,13339,13339,0.1583102181572746,0.5,0
building01,seed_42,3,practical,local_10s,1.0,0.8152607419670405,1.0,0.8152607419670405,13289,13289,0.1583414854390764,0.5,1
building01,seed_42,3,practical,global,1.0,0.13690342818731796,1.0,0.13690342818731796,13389,13389,0.15827918440510017,0.5,0
building01,seed_1042,3,practical,local_1s,1.0,0.7980417071530009,1.0,0.7980417071530009,13379,13379,0.15828537259884043,0.5,0
building01,seed_1042,3,practical,local_5s,1.0,0.7257665492165829,1.0,0.7257665492165829,13339,13339,0.1583102181572746,0.5,0
building01,seed_1042,3,practical,local_10s,1.0,0.8254195199036798,1.0,0.8254195199036798,13289,13289,0.1583414854390764,0.5,1
building01,seed_1042,3,practical,global,1.0,0.1406378370303981,1.0,0.1406378370303981,13389,13389,0.15827918440510017,0.5,0
building01,seed_2042,3,practical,local_1s,1.0,0.8029748112713955,1.0,0.8029748112713955,13379,13379,0.15828537259884043,0.5,1
building01,seed_2042,3,practical,local_5s,1.0,0.7396356548466901,1.0,0.7396356548466901,13339,13339,0.1583102181572746,0.5,0
building01,seed_2042,3,practical,local_10s,1.0,0.8513055910903755,1.0,0.8513055910903755,13289,13289,0.1583414854390764,0.5,1
building01,seed_2042,3,practical,global,1.0,0.12181641646127418,1.0,0.12181641646127418,13389,13389,0.15827918440510017,0.5,0
building02,seed_42,3,practical,local_1s,1.0,0.8567159313192784,1.0,0.8567159313192784,18404,18404,0.15819387089782513,0.5,1
building02,seed_42,3,practical,local_5s,1.0,0.7813657155303856,1.0,0.7813657155303856,18364,18364,0.15821171858002472,0.5,0
building02,seed_42,3,practical,local_10s,1.0,0.8503330785191656,1.0,0.8503330785191656,18314,18314,0.15823413781825782,0.5,1
building02,seed_42,3,practical,global,1.0,0.7646356033452808,1.0,0.7646356033452808,18414,18414,0.15818942109284098,0.5,0
building02,seed_1042,3,practical,local_1s,1.0,0.8532384264290371,1.0,0.8532384264290371,18404,18404,0.15819387089782513,0.5,1
building02,seed_1042,3,practical,local_5s,1.0,0.76726203441516,1.0,0.76726203441516,18364,18364,0.15821171858002472,0.5,0
building02,seed_1042,3,practical,local_10s,1.0,0.8363547013213934,1.0,0.8363547013213934,18314,18314,0.15823413781825782,0.5,1
building02,seed_1042,3,practical,global,1.0,0.763875312262409,1.0,0.763875312262409,18414,18414,0.15818942109284098,0.5,0
building02,seed_2042,3,practical,local_1s,1.0,0.8595414040425995,1.0,0.8595414040425995,18404,18404,0.15819387089782513,0.5,1
building02,seed_2042,3,practical,local_5s,1.0,0.7851230668699629,1.0,0.7851230668699629,18364,18364,0.15821171858002472,0.5,0
building02,seed_2042,3,practical,local_10s,1.0,0.8628371737468603,1.0,0.8628371737468603,18314,18314,0.15823413781825782,0.5,1
building02,seed_2042,3,practical,global,1.0,0.7780493103073748,1.0,0.7780493103073748,18414,18414,0.15818942109284098,0.5,0
parking00,seed_42,3,practical,local_1s,1.0,0.8295341922695738,1.0,0.8295341922695738,11099,11099,0.15827552031701825,0.5,1
parking00,seed_42,3,practical,local_5s,1.0,0.7696898453748079,1.0,0.7696898453748079,11059,11059,0.15830545257243744,0.5,0
parking00,seed_42,3,practical,local_10s,1.0,0.8681987464801526,1.0,0.8681987464801526,11009,11009,0.1583431737667895,0.5,1
parking00,seed_42,3,practical,global,1.0,0.0,1.0,0.0,11109,11109,0.15826807093335005,0.5,0
parking00,seed_1042,3,practical,local_1s,1.0,0.8314262546175331,1.0,0.8314262546175331,11099,11099,0.15827552031701825,0.5,1
parking00,seed_1042,3,practical,local_5s,1.0,0.7799981915182205,1.0,0.7799981915182205,11059,11059,0.15830545257243744,0.5,0
parking00,seed_1042,3,practical,local_10s,1.0,0.8820964665273867,1.0,0.8820964665273867,11009,11009,0.1583431737667895,0.5,1
parking00,seed_1042,3,practical,global,1.0,0.0,1.0,0.0,11109,11109,0.15826807093335005,0.5,0
parking00,seed_2042,3,practical,local_1s,1.0,0.8324173348950356,1.0,0.8324173348950356,11099,11099,0.15827552031701825,0.5,1
parking00,seed_2042,3,practical,local_5s,1.0,0.7766525002260602,1.0,0.7766525002260602,11059,11059,0.15830545257243744,0.5,0
parking00,seed_2042,3,practical,local_10s,1.0,0.8729221546007812,1.0,0.8729221546007812,11009,11009,0.1583431737667895,0.5,1
parking00,seed_2042,3,practical,global,1.0,0.00018003420649923484,1.0,0.00018003420649923484,11109,11109,0.15826807093335005,0.5,0
parking01,seed_42,3,practical,local_1s,1.0,0.8785110311983672,1.0,0.8785110311983672,10289,10289,0.15816891826209112,0.5,1
parking01,seed_42,3,practical,local_5s,1.0,0.8779393111523075,1.0,0.8779393111523075,10249,10249,0.1582008000779252,0.5,1
parking01,seed_42,3,practical,local_10s,1.0,0.9519560741249142,1.0,0.9519560741249142,10199,10199,0.15824100401987012,0.5,1
parking01,seed_42,3,practical,global,1.0,0.08806680260219439,1.0,0.08806680260219439,10299,10299,0.15816098650341348,0.5,0
parking01,seed_1042,3,practical,local_1s,1.0,0.8805520458742346,1.0,0.8805520458742346,10289,10289,0.15816891826209112,0.5,1
parking01,seed_1042,3,practical,local_5s,1.0,0.8815494194555566,1.0,0.8815494194555566,10249,10249,0.1582008000779252,0.5,1
parking01,seed_1042,3,practical,local_10s,1.0,0.9508775370134327,1.0,0.9508775370134327,10199,10199,0.15824100401987012,0.5,1
parking01,seed_1042,3,practical,global,1.0,0.6617147295853967,1.0,0.6617147295853967,10299,10299,0.15816098650341348,0.5,0
parking01,seed_2042,3,practical,local_1s,1.0,0.8782194576732433,1.0,0.8782194576732433,10289,10289,0.15816891826209112,0.5,1
parking01,seed_2042,3,practical,local_5s,1.0,0.8797931505512733,1.0,0.8797931505512733,10249,10249,0.1582008000779252,0.5,1
parking01,seed_2042,3,practical,local_10s,1.0,0.9519560741249142,1.0,0.9519560741249142,10199,10199,0.15824100401987012,0.5,1
parking01,seed_2042,3,practical,global,1.0,0.15671424410136905,1.0,0.15671424410136905,10299,10299,0.15816098650341348,0.5,0
parking02,seed_42,3,practical,local_1s,1.0,0.8632841177910107,1.0,0.8632841177910107,12259,12259,0.15806346357764758,0.5,1
parking02,seed_42,3,practical,local_5s,1.0,0.879204517554628,1.0,0.879204517554628,12219,12219,0.15808986005388181,0.5,1
parking02,seed_42,3,practical,local_10s,1.0,0.9560358287451721,1.0,0.9560358287451721,12169,12169,0.15812309967938054,0.5,1
parking02,seed_42,3,practical,global,1.0,0.0,1.0,0.0,12269,12269,0.15805689135205656,0.5,0
